2.860574,2.559813,0
2.012764,2.922833,0
2.188602,2.827261,0
2.485701,2.799459,0
2.710443,2.983915,0
3.112439,3.022194,0
2.424436,2.936855,0
2.981032,2.951816,0
3.20235,3.052257,0
2.903392,3.01149,0
2.819053,3.108868,0
3.031058,3.0029,0
3.16464,2.64598,0
3.963975,3.157334,0
3.301318,2.419384,0
3.466449,2.591257,0
3.114485,2.902761,0
3.669927,3.53149,0
3.880513,3.275119,0
2.953475,2.065995,0
3.11342,3.491337,0
2.152056,3.19974,0
3.363208,2.794145,0
2.590766,2.80455,0
3.079119,2.807745,0
3.036274,3.049154,0
3.604724,2.342622,0
2.992539,2.921936,0
2.992035,2.045215,0
3.016103,3.011969,0
2.451382,3.82402,0
3.177561,3.044087,0
3.07256,3.054158,0
3.03712,3.008224,0
3.169092,3.067996,0
2.291014,3.469029,0
2.815494,2.629526,0
3.003623,3.270719,0
2.904406,3.134493,0
3.402544,2.270641,0
3.145479,3.617033,0
3.299532,3.035037,0
3.447822,3.490614,0
3.269191,3.88964,0
3.582401,3.661072,0
2.524458,3.346265,0
3.512818,2.617298,0
2.984806,2.690053,0
2.877427,2.745233,0
2.506319,3.42124,0
2.821596,3.055952,0
2.858714,2.917961,0
3.215867,3.138486,0
2.239843,2.881488,0
3.116102,2.926223,0
2.774857,2.890145,0
3.088965,3.32063,0
3.118473,3.484237,0
3.75151,2.735136,0
3.287726,2.619895,0
2.241015,2.620904,0
3.341164,2.866187,0
2.788918,3.215353,0
3.26891,2.353593,0
3.91945,3.365151,0
2.551116,3.452676,0
3.522052,2.301901,0
3.055094,2.808539,0
3.099613,2.971812,0
3.426156,3.613743,0
2.847268,3.174611,0
3.596282,3.02675,0
3.32206,2.795774,0
3.068235,3.380243,0
2.869221,2.380637,0
2.989577,3.018818,0
3.059952,2.99461,0
3.674476,2.29336,0
3.900588,3.37989,0
3.389704,3.258328,0
2.86929,3.410744,0
2.759041,3.321539,0
2.69145,2.332561,0
2.532403,2.955474,0
3.700452,3.633703,0
3.001311,2.931016,0
3.434329,3.494464,0
2.568963,2.327147,0
3.256616,3.914206,0
2.975113,3.01161,0
3.27623,3.407694,0
3.310448,2.637172,0
2.406934,2.262847,0
3.733187,3.574265,0
2.426875,2.676732,0
3.157633,2.983799,0
3.528214,2.19685,0
2.346545,2.926446,0
2.384566,3.140176,0
3.002351,2.742415,0
0.576131,4.492283,1
0.437353,3.081273,1
2.052055,5.706409,1
0.795871,4.38084,1
1.024331,4.204013,1
0.848916,3.889768,1
2.194906,5.040954,1
1.236731,4.321578,1
0.560222,3.904718,1
1.165302,3.808442,1
2.041661,5.460681,1
0.210171,3.886129,1
0.48637,2.615405,1
1.777423,4.601698,1
0.285776,3.839299,1
0.252079,2.996733,1
2.176717,5.093472,1
1.910176,5.433379,1
0.688387,4.094298,1
0.931439,4.295209,1
1.01396,3.914852,1
0.591205,3.224034,1
0.836128,4.538348,1
2.217958,4.913072,1
1.222672,4.639701,1
1.740037,4.623132,1
0.733686,2.91436,1
1.392878,4.557124,1
2.577129,5.81758,2
4.081157,5.113182,2
3.059354,5.500722,2
4.929551,3.615301,2
5.300982,4.081837,2
5.392711,4.727457,2
3.022859,5.283441,2
2.683067,5.306067,2
3.192816,5.313012,2
3.971981,5.345574,2
3.176416,5.327153,2
5.297394,3.378262,2
4.677367,4.395564,2
3.62185,4.965483,2
3.386844,5.036419,2
5.032681,4.75516,2
3.55692,5.240383,2
3.659788,5.359881,2
3.888312,5.220365,2
4.370018,0.511589,3
5.01287,1.968101,3
4.70325,0.666035,3
4.469014,1.096549,3
5.387781,2.526133,3
3.166254,0.210594,3
3.619894,0.399999,3
5.275933,2.229122,3
3.500461,0.411925,3
5.376932,2.634404,3
4.073812,1.122669,3
3.054943,0.788191,3
5.02908,1.573104,3
3.830529,0.533926,3
4.0704,1.252633,3
3.362312,0.732903,3
3.35832,0.935565,3
3.517001,0.976128,3
3.612632,0.955666,3
4.040814,0.806941,3
4.940551,1.79418,3
3.848604,0.479467,3
4.970121,1.261449,3
4.68377,0.691023,3
4.905998,1.885219,3
5.288531,1.212761,3
0.764023,2.281664,4
1.782297,0.294038,4
1.891934,1.322388,4
0.291175,1.726556,4
1.426647,1.54961,4
2.710844,0.205441,4
1.860902,1.072148,4
1.20391,1.918448,4
1.736026,0.77219,4
1.358871,0.740867,4
1.661262,0.51818,4
1.107959,1.113593,4
0.740281,1.611994,4
2.082601,0.182392,4
0.693453,1.083379,4
0.631979,1.28608,4
1.981679,0.747376,4
2.394875,0.489233,4
2.683938,0.164626,4
1.809219,0.784479,4
0.607418,1.365584,4
2.17187,0.598714,4
1.421499,1.711645,4
1.634335,0.637284,4
0.977516,2.084707,4
2.141822,1.05129,4
2.894205,0.189786,4
