1.854507,1.928709,0.927820
2.065112,1.929818,2.301302
1.885601,2.015840,1.089630
1.752461,1.829295,1.149795
1.855017,1.998876,1.034410
1.663428,1.975886,1.104029
1.861109,1.982783,0.998407
1.790581,1.995935,0.955718
1.803882,2.078951,1.050305
1.880443,1.902095,0.971660
1.769909,2.083633,0.991569
1.927523,1.994269,1.339483
1.831849,2.046486,1.137881
1.843745,1.894319,1.006285
1.726713,1.997686,1.101502
1.634528,1.884280,1.390357
1.716225,1.975418,0.957995
1.745715,2.091778,1.211173
1.804552,2.115429,0.916582
1.909618,1.929064,1.031196
1.746516,1.958411,0.983390
1.800407,2.026996,0.918714
1.836107,2.012761,1.008249
1.806852,1.927646,1.169059
1.729637,1.827427,1.149795
1.939967,1.902430,1.096502
1.873583,1.995759,1.017973
1.715248,1.883733,1.053485
1.842971,1.864235,1.173314
1.725865,1.921856,0.938579
1.957258,1.910000,1.138762
1.795914,2.006423,1.047335
1.637016,2.054138,1.345266
1.800439,2.073808,1.049011
1.691949,2.019554,1.069191
1.831527,1.975710,1.003250
1.710961,1.963704,0.945017
1.759897,2.017641,1.215433
1.732592,1.881677,1.097871
1.708444,2.130927,1.655036
1.784404,1.928985,1.232784
1.740509,2.031299,1.106044
1.899260,1.904809,0.939897
1.790658,1.999480,0.953876
1.588818,1.929105,1.867504
1.781805,2.016232,1.017248
1.470014,2.060535,2.852122
1.670849,2.007840,1.125707
1.822504,2.009009,1.099467
3.109576,1.554190,0.988555
3.192690,1.988882,0.948991
2.457724,2.308292,2.198913
2.909003,1.824219,0.956624
3.522253,1.793486,1.100199
3.108945,2.117060,1.356339
3.323880,2.070166,1.079577
2.776503,2.060545,1.117808
3.071100,2.342792,1.180080
3.282083,1.572978,1.114917
2.970688,2.098419,1.040458
2.460075,1.929578,1.277634
3.110399,2.177237,1.310305
3.197605,2.300832,0.928304
3.018925,2.266001,1.039827
3.021218,1.299835,1.225356
3.045412,1.455946,1.133273
2.642838,2.050283,0.934248
3.005811,1.946228,1.054317
2.559943,2.019326,1.407822
3.284576,1.925208,1.093873
2.960869,1.959612,1.000945
2.826814,2.182809,1.038099
3.620540,1.874219,1.040830
3.289362,2.734302,0.984660
2.725801,2.147751,0.943031
2.936880,1.811543,1.035245
3.460250,1.668299,1.485258
2.720584,1.674129,0.946537
2.906449,2.009009,1.063051
2.911167,2.435014,1.275207
3.195481,2.306206,0.945926
3.288732,1.473015,1.081972
3.518364,2.188751,1.023785
3.223476,2.194066,0.999599
2.836932,1.894036,1.071804
3.175031,2.470667,1.042573
2.832968,1.605075,0.978436
2.639920,1.729720,0.973566
2.931770,1.344600,1.221660
3.192406,1.806456,1.033188
2.783470,2.221747,0.982214
2.868407,1.927759,1.325691
3.652357,2.053460,0.962407
3.369357,1.650462,1.210867
3.049313,1.690853,1.564251
2.437256,2.057430,1.262764
2.780339,2.316568,1.540374
2.955201,1.937189,0.922290
2.570849,1.675933,1.314998
3.190162,2.232259,1.045746
3.025916,2.100599,1.029492
3.183087,2.621507,1.024999
3.133138,1.935496,0.964125
3.321100,2.315412,1.366738
2.990565,2.424916,1.005034
3.336169,2.253230,1.399024
3.971569,2.458855,2.465908
3.025173,2.238161,1.045689
2.988967,1.802003,0.971706
2.731426,1.831797,1.024366
3.118098,2.491356,1.240181
3.284369,1.405001,1.171800
3.171326,2.231162,1.030168
3.126231,2.802472,1.045252
2.805712,1.574076,1.053872
2.935655,2.135711,1.009063
2.980781,2.241405,1.010431
2.856061,1.931348,1.314706
2.942950,2.160873,1.127054
2.948422,2.061774,1.020766
2.952835,1.851958,1.054522
3.009703,2.084837,0.954777
3.101455,2.002942,1.229848
3.697951,1.956927,0.998425
3.604683,1.957069,0.998425
2.958361,2.085197,0.990518
3.168018,1.572757,0.908125
2.712707,2.040833,0.938742
3.031706,1.899477,1.234242
3.048697,2.185600,0.988966
3.156578,1.770043,1.033322
2.594390,2.143773,1.232157
3.235150,1.697812,0.981056
2.726279,1.829063,1.024366
3.292447,1.965259,1.249529
2.690481,1.891004,1.252087
2.932982,1.757234,0.973978
3.196215,2.623868,1.041140
2.675859,2.039355,1.040124
3.446494,2.526145,1.656602
1.970854,2.118286,3.225906
3.253795,2.114914,1.076166
3.026135,2.367059,0.997066
3.039454,1.855598,1.151991
2.474900,2.070206,1.175959
2.985707,2.136717,0.999796
2.595357,1.995815,1.323780
3.210308,1.874491,1.044974
3.201248,1.709985,1.020066
2.680629,1.366390,1.657452
3.154608,1.932438,0.977809
3.180996,1.816386,1.033188
2.943146,1.978961,1.031762
2.873703,1.565319,1.047870
3.209664,1.476500,1.100133
2.945305,2.314675,1.268911
2.850982,2.156910,1.091685
3.026324,2.719754,1.099914
2.714273,1.738330,1.043545
3.044993,2.222962,0.908116
3.079267,1.512208,1.008964
3.290864,1.732855,1.009376
3.112790,2.167847,1.111664
2.830183,2.129883,0.954189
2.981585,2.368016,1.030830
2.705689,2.152075,0.942118
3.014508,2.152137,0.967997
3.184913,1.552016,0.964130
3.304497,1.861864,1.010857
3.125333,2.375130,1.113822
2.961549,2.336707,1.073286
2.667657,2.037738,0.996893
3.021773,1.443057,1.114048
2.714227,2.047988,0.954584
2.660390,2.182771,1.106437
2.839509,1.419422,1.249100
3.287869,1.812308,0.975793
2.948748,1.998987,0.954729
3.257026,2.080368,1.221388
2.864250,1.739128,1.177545
3.180781,1.973339,1.010298
3.012668,2.679381,1.090849
2.818246,1.736221,0.951262
2.777451,1.655791,0.981352
3.531608,2.111050,1.061572
3.239092,2.681639,0.998963
2.471716,1.286341,2.203987
2.467157,1.764808,1.333201
3.440621,1.397848,1.546000
3.195108,1.930989,1.003623
3.582686,2.262762,1.136814
2.769388,2.153072,1.028793
3.097422,1.557816,0.947350
3.294672,1.771077,1.015328
3.410238,2.103141,1.031682
3.014322,2.215373,1.041632
2.736540,1.544553,1.009217
2.773701,2.359659,1.631911
2.618229,2.144239,1.165814
3.017546,2.167531,0.963407
