2.860574,2.559813,1.205867
2.012764,2.922833,1.126134
2.188602,2.827261,1.097451
2.485701,2.799459,1.044510
2.710443,2.983915,1.205698
3.112439,3.022194,1.067390
2.424436,2.936855,0.919177
2.981032,2.951816,1.203761
3.202350,3.052257,1.108833
2.903392,3.011490,1.448970
2.819053,3.108868,1.014296
3.031058,3.002900,0.937721
3.164640,2.645980,1.139718
3.963975,3.157334,1.004163
3.301318,2.419384,1.067625
3.466449,2.591257,1.018464
3.114485,2.902761,1.180871
3.669927,3.531490,0.992993
3.880513,3.275119,1.087817
2.953475,2.065995,1.285058
3.113420,3.491337,0.994527
2.152056,3.199740,1.170160
3.363208,2.794145,0.990450
2.590766,2.804550,1.037457
3.079119,2.807745,1.147213
3.036274,3.049154,0.991743
3.604724,2.342622,0.991268
2.992539,2.921936,1.385792
2.992035,2.045215,1.356846
3.016103,3.011969,1.020895
2.451382,3.824020,1.550746
3.177561,3.044087,1.020418
3.072560,3.054158,1.125680
3.037120,3.008224,0.950913
3.169092,3.067996,1.119029
2.291014,3.469029,1.032890
2.815494,2.629526,1.147291
3.003623,3.270719,1.155738
2.904406,3.134493,1.053655
3.402544,2.270641,0.943759
3.145479,3.617033,1.135473
3.299532,3.035037,1.360544
3.447822,3.490614,0.993759
3.269191,3.889640,1.424455
3.582401,3.661072,1.106326
2.524458,3.346265,1.070446
3.512818,2.617298,1.152479
2.984806,2.690053,1.079343
2.877427,2.745233,1.101778
2.506319,3.421240,1.124766
2.821596,3.055952,0.989408
2.858714,2.917961,1.425097
3.215867,3.138486,1.095867
2.239843,2.881488,1.014516
3.116102,2.926223,1.221822
2.774857,2.890145,1.341303
3.088965,3.320630,0.935038
3.118473,3.484237,1.005325
3.751510,2.735136,1.474925
3.287726,2.619895,0.995111
2.241015,2.620904,1.110511
3.341164,2.866187,1.585250
2.788918,3.215353,1.103517
3.268910,2.353593,1.130292
3.919450,3.365151,1.087817
2.551116,3.452676,1.106013
3.522052,2.301901,1.032761
3.055094,2.808539,1.163880
3.099613,2.971812,1.061011
3.426156,3.613743,0.970459
2.847268,3.174611,0.987506
3.596282,3.026750,1.803552
3.322060,2.795774,0.988504
3.068235,3.380243,1.017680
2.869221,2.380637,1.076970
