0.875031,1.050241,1.008745
0.952299,1.115459,1.094653
1.118166,0.824095,1.483499
0.957234,0.995020,1.138306
1.103810,0.846815,1.383817
0.980983,0.936190,1.033956
0.897862,1.128454,1.132806
0.826582,1.014632,0.960085
0.833361,0.948820,1.305690
0.816449,1.093745,1.159825
1.072296,0.970514,1.028590
1.061626,0.964381,0.982249
1.048745,1.294844,3.174632
1.154693,0.922604,1.351873
0.927867,0.937722,0.996131
0.915338,0.911583,0.940733
0.919756,0.912913,0.961950
1.001323,1.084013,0.914372
0.913539,1.010113,1.048150
0.910782,1.007307,1.036440
0.828197,1.015384,0.960085
0.983441,1.085438,0.942819
1.029429,0.912533,0.992110
0.865906,1.055281,1.011269
1.021877,0.876065,1.003442
0.953977,0.886557,1.142094
1.081462,0.902753,1.451777
1.230651,1.011619,2.239656
1.029090,1.076363,0.998630
0.927094,0.966352,0.955480
0.856142,0.990524,1.114233
1.091174,0.948899,0.966150
1.004395,1.118142,0.963947
0.852380,1.075751,1.005463
1.088443,0.983770,0.966150
1.130768,0.958075,1.408213
1.086900,0.964546,1.062628
0.916624,1.123055,1.255384
1.077191,1.018118,1.535570
1.034608,1.055536,1.078759
0.972429,0.913379,1.026222
1.170530,0.949738,1.669413
1.009968,0.908947,1.059037
0.932155,0.938084,0.977971
1.044461,1.151226,1.130563
0.995548,1.149355,1.045594
1.031958,1.114029,1.060318
0.748226,1.020095,1.331456
0.778021,1.110193,1.275470
1.019894,0.876162,1.003442
1.883247,0.857478,0.972949
1.995587,1.122786,1.413758
1.936804,1.220136,1.270219
1.967182,0.980443,0.916226
2.003039,0.999738,1.101189
1.946058,1.223989,1.286379
2.034774,1.005385,1.214077
2.099940,0.823021,1.259344
2.062225,0.853984,1.067220
2.029667,1.036599,1.025369
2.086696,0.977584,1.224755
2.013620,0.929908,1.226106
1.968737,0.881878,0.992508
1.945398,0.818015,0.997979
1.894389,0.891697,1.031041
1.924356,1.029762,1.308812
2.187465,0.897454,1.477931
1.819624,0.921879,1.543861
2.099531,1.115738,0.999266
1.870936,1.103091,1.096965
1.965068,1.043640,1.285457
1.964900,0.975144,0.966347
2.118634,0.956334,1.280661
2.136407,1.132256,1.017920
2.123409,0.877682,1.175692
1.936982,0.876349,1.060198
1.969184,0.988454,0.954651
1.825297,0.772667,1.726502
1.835728,1.040704,1.124437
2.255422,0.883181,2.012380
1.876012,1.118192,1.096965
1.784550,0.978994,1.508376
1.957073,0.824716,0.958461
2.101125,0.982558,1.187314
2.145033,1.066365,1.214475
